137280,Shot Chart Detail,21800097,333,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,0,26,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,13,1,1,20181030,CLE,ATL
137281,Shot Chart Detail,21800097,481,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,2,55,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,38,1,0,20181030,CLE,ATL
137282,Shot Chart Detail,21800097,517,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,0,42,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,10,1,0,20181030,CLE,ATL
137283,Shot Chart Detail,21800097,566,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,8,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,171,197,1,1,20181030,CLE,ATL
137284,Shot Chart Detail,21800097,710,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,0,26,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,93,183,1,1,20181030,CLE,ATL
137285,Shot Chart Detail,21800112,80,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,3,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,11,1,1,20181101,CLE,DEN
137286,Shot Chart Detail,21800112,94,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,3,17,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-179,-6,1,0,20181101,CLE,DEN
137287,Shot Chart Detail,21800112,98,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,3,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-181,23,1,0,20181101,CLE,DEN
137288,Shot Chart Detail,21800112,169,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,8,54,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,-5,1,0,20181101,CLE,DEN
137289,Shot Chart Detail,21800112,293,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,1,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-68,200,1,0,20181101,CLE,DEN
137290,Shot Chart Detail,21800112,447,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,0,48,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-42,116,1,0,20181101,CLE,DEN
137291,Shot Chart Detail,21800112,467,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,11,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,14,158,1,0,20181101,CLE,DEN
137292,Shot Chart Detail,21800112,481,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,10,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,14,1,1,20181101,CLE,DEN
137293,Shot Chart Detail,21800112,520,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,6,58,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,39,134,1,1,20181101,CLE,DEN
137294,Shot Chart Detail,21800112,591,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,2,30,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,9,1,1,20181101,CLE,DEN
137295,Shot Chart Detail,21800112,618,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,0,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-112,227,1,1,20181101,CLE,DEN
137296,Shot Chart Detail,21800126,121,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,2,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-166,190,1,0,20181103,CHA,CLE
137297,Shot Chart Detail,21800126,383,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,4,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-94,176,1,1,20181103,CHA,CLE
137298,Shot Chart Detail,21800126,400,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,2,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,10,170,1,0,20181103,CHA,CLE
137299,Shot Chart Detail,21800126,424,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,0,44,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,25,1,0,20181103,CHA,CLE
137300,Shot Chart Detail,21800126,480,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,9,8,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,26,118,1,0,20181103,CHA,CLE
137301,Shot Chart Detail,21800142,83,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,4,22,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,28,1,1,20181105,ORL,CLE
137302,Shot Chart Detail,21800142,125,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,0,41,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,21,1,0,20181105,ORL,CLE
137303,Shot Chart Detail,21800142,283,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,0,18,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-85,172,1,0,20181105,ORL,CLE
137304,Shot Chart Detail,21800142,444,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,11,30,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,76,180,1,0,20181105,ORL,CLE
137305,Shot Chart Detail,21800142,456,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,10,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,93,242,1,1,20181105,ORL,CLE
137306,Shot Chart Detail,21800142,460,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,10,1,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,20,1,0,20181105,ORL,CLE
137307,Shot Chart Detail,21800153,38,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,8,53,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-3,1,1,20181107,CLE,OKC
137308,Shot Chart Detail,21800153,54,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,7,11,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,7,1,1,20181107,CLE,OKC
137309,Shot Chart Detail,21800153,79,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,5,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,5,1,1,20181107,CLE,OKC
137310,Shot Chart Detail,21800153,85,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,4,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,22,190,114,1,0,20181107,CLE,OKC
137311,Shot Chart Detail,21800153,132,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,1,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,4,1,1,20181107,CLE,OKC
137312,Shot Chart Detail,21800153,268,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,5,40,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-55,194,1,1,20181107,CLE,OKC
137313,Shot Chart Detail,21800153,309,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,2,3,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,20,1,0,20181107,CLE,OKC
137314,Shot Chart Detail,21800153,327,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,0,31,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,6,1,0,20181107,CLE,OKC
137315,Shot Chart Detail,21800153,382,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,10,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,169,215,1,0,20181107,CLE,OKC
137316,Shot Chart Detail,21800153,417,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,6,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,14,1,1,20181107,CLE,OKC
137317,Shot Chart Detail,21800153,483,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,2,27,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-84,177,1,0,20181107,CLE,OKC
137318,Shot Chart Detail,21800153,494,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,2,5,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,4,1,1,20181107,CLE,OKC
137319,Shot Chart Detail,21800153,611,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,4,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,-5,1,0,20181107,CLE,OKC
137320,Shot Chart Detail,21800153,666,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,0,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-118,156,1,0,20181107,CLE,OKC
137321,Shot Chart Detail,21800178,16,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,10,31,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-137,25,1,1,20181110,CHI,CLE
137322,Shot Chart Detail,21800178,23,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,10,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,118,230,1,0,20181110,CHI,CLE
137323,Shot Chart Detail,21800178,67,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,6,32,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,40,251,1,1,20181110,CHI,CLE
137324,Shot Chart Detail,21800178,101,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,4,4,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,31,36,1,0,20181110,CHI,CLE
137325,Shot Chart Detail,21800178,109,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,3,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,5,1,1,20181110,CHI,CLE
137326,Shot Chart Detail,21800178,260,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,2,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,15,1,1,20181110,CHI,CLE
137327,Shot Chart Detail,21800178,272,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,1,34,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-8,92,1,1,20181110,CHI,CLE
137328,Shot Chart Detail,21800178,281,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,0,35,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-103,194,1,0,20181110,CHI,CLE
137329,Shot Chart Detail,21800178,334,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,10,54,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-55,183,1,1,20181110,CHI,CLE
137330,Shot Chart Detail,21800178,340,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,10,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,22,248,1,1,20181110,CHI,CLE
137331,Shot Chart Detail,21800178,368,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,7,49,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,0,215,1,1,20181110,CHI,CLE
137332,Shot Chart Detail,21800178,551,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,6,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,5,169,1,0,20181110,CHI,CLE
