170988,Shot Chart Detail,21800093,529,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,2,26,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,31,1,0,20181029,MIN,LAL
170989,Shot Chart Detail,21800093,551,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,1,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,20,1,1,20181029,MIN,LAL
170990,Shot Chart Detail,21800093,566,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,11,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,0,20181029,MIN,LAL
170991,Shot Chart Detail,21800093,581,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,9,54,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,6,1,1,20181029,MIN,LAL
170992,Shot Chart Detail,21800093,596,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,8,20,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-19,38,1,1,20181029,MIN,LAL
170993,Shot Chart Detail,21800093,615,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,6,49,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,13,1,1,20181029,MIN,LAL
170994,Shot Chart Detail,21800109,129,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,3,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,8,1,0,20181031,LAL,DAL
170995,Shot Chart Detail,21800109,171,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-150,231,1,1,20181031,LAL,DAL
170996,Shot Chart Detail,21800109,188,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,10,47,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-14,15,1,0,20181031,LAL,DAL
170997,Shot Chart Detail,21800109,219,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,8,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-168,177,1,0,20181031,LAL,DAL
