id,grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,current_team
136006,Shot Chart Detail,21800980,587,203897,Zach LaVine,1610612741,Chicago Bulls,4,0,35,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-236,-6,1,0,20190308,CHI,DET,Bulls
136007,Shot Chart Detail,21800980,611,203897,Zach LaVine,1610612741,Chicago Bulls,4,0,23,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,13,1,1,20190308,CHI,DET,Bulls
136008,Shot Chart Detail,21801033,11,203897,Zach LaVine,1610612741,Chicago Bulls,1,11,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-40,243,1,0,20190315,LAC,CHI,Bulls
136009,Shot Chart Detail,21801033,46,203897,Zach LaVine,1610612741,Chicago Bulls,1,8,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,17,1,1,20190315,LAC,CHI,Bulls
136010,Shot Chart Detail,21801033,59,203897,Zach LaVine,1610612741,Chicago Bulls,1,7,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,16,1,1,20190315,LAC,CHI,Bulls
136011,Shot Chart Detail,21801033,89,203897,Zach LaVine,1610612741,Chicago Bulls,1,4,12,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,23,1,0,20190315,LAC,CHI,Bulls
136012,Shot Chart Detail,21801033,130,203897,Zach LaVine,1610612741,Chicago Bulls,1,0,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,111,253,1,1,20190315,LAC,CHI,Bulls
136013,Shot Chart Detail,21801033,134,203897,Zach LaVine,1610612741,Chicago Bulls,1,0,30,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-136,246,1,1,20190315,LAC,CHI,Bulls
136014,Shot Chart Detail,21801033,144,203897,Zach LaVine,1610612741,Chicago Bulls,1,0,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,114,256,1,0,20190315,LAC,CHI,Bulls
136015,Shot Chart Detail,21801033,246,203897,Zach LaVine,1610612741,Chicago Bulls,2,6,16,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,134,240,1,1,20190315,LAC,CHI,Bulls
